power.limit [W], power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB]
149.00, 60.01, 9, 0, 12205, 357, 11848
149.00, 60.01, 9, 0, 12205, 358, 11847
149.00, 60.01, 9, 0, 12205, 360, 11845
149.00, 60.01, 9, 0, 12205, 361, 11844
149.00, 60.01, 9, 0, 12205, 362, 11843
149.00, 59.94, 9, 0, 12205, 364, 11841
149.00, 59.94, 9, 0, 12205, 365, 11840
149.00, 59.94, 9, 0, 12205, 367, 11838
149.00, 59.94, 19, 1, 12205, 368, 11837
149.00, 59.94, 19, 1, 12205, 369, 11836
149.00, 59.94, 19, 1, 12205, 371, 11834
149.00, 59.94, 19, 1, 12205, 374, 11831
149.00, 59.94, 19, 1, 12205, 374, 11831
149.00, 59.94, 19, 1, 12205, 374, 11831
149.00, 60.01, 19, 1, 12205, 374, 11831
